Installs by language
Date,Arabic,Bulgarian,Catalan,Chinese (China),Chinese (Taiwan),Croatian,Czech,Danish,Dutch,English,English (United Kingdom),English (United States),Estonian,Finnish,French,German,Greek,Hebrew,Hungarian,Indonesian,Italian,Japanese,Korean,Latvian,Lithuanian,Norwegian,Persian,Polish,Portuguese (Brazil),Portuguese (Portugal),Romanian,Russian,Serbian,Slovak,Slovenian,Spanish,Swedish,Thai,Turkish,Ukrainian,Vietnamese,en-ca,fr-ca
5/10/22,0,0,0,1,0,0,0,0,2,0,4,30,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,6,1,0,3,0,0,0,2,0,0,2,0,0,0,0
5/11/22,0,0,0,1,0,0,0,1,1,0,5,17,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,1,1,1,0,4,0,0,0,2,0,0,1,0,0,0,0
5/12/22,0,0,0,2,1,0,1,0,3,0,6,26,0,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
5/13/22,0,0,0,0,0,0,0,0,0,0,9,43,0,0,0,3,0,0,0,5,0,1,0,0,0,1,0,1,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0
5/14/22,0,0,0,1,0,0,0,1,0,0,6,40,0,0,2,4,0,0,0,2,0,0,0,0,0,1,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
5/15/22,0,0,0,1,1,0,0,0,1,0,5,34,0,0,3,0,1,1,0,3,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0
5/16/22,0,0,0,0,0,0,0,0,1,0,7,18,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
5/17/22,0,0,0,3,0,0,0,0,0,0,7,13,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,3,2,0,3,0,1,0,2,0,0,0,0,1,0,0
5/18/22,0,0,0,1,0,0,0,1,0,0,5,16,0,0,1,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0
5/19/22,0,0,0,0,0,0,0,0,0,0,8,20,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0
5/20/22,0,0,0,0,0,0,0,1,0,0,4,23,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5/21/22,0,0,0,0,0,0,1,0,0,0,4,16,0,2,2,2,0,0,0,1,0,0,0,0,0,1,0,0,5,1,0,3,0,1,0,2,0,0,0,0,0,0,0
5/22/22,0,0,0,1,0,0,0,0,0,0,5,26,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
5/23/22,0,0,0,1,1,0,0,0,1,0,4,33,0,0,2,4,1,0,0,2,1,0,0,0,0,1,0,0,3,1,0,1,0,0,0,2,0,0,0,1,1,0,0
5/24/22,0,0,0,0,0,0,0,0,1,0,1,18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0
5/25/22,0,0,0,0,0,0,0,0,0,0,5,18,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
5/26/22,0,0,0,1,0,0,0,0,1,0,1,22,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,1,0,0
5/27/22,0,0,0,0,0,0,1,0,1,0,4,17,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5/28/22,0,0,0,0,0,0,0,0,2,0,15,110,0,0,1,5,0,0,0,30,1,0,3,0,0,0,0,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5/29/22,0,0,0,1,0,0,0,0,0,0,3,18,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,1,0,1,0,0
5/30/22,0,0,0,1,0,1,0,0,0,0,2,23,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0
5/31/22,0,0,0,0,0,1,0,0,0,0,7,34,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/22,0,0,0,0,0,0,0,0,0,0,3,17,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
6/2/22,0,0,0,1,0,0,0,0,0,0,0,15,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6/3/22,0,0,0,2,1,0,0,0,0,0,3,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6/4/22,0,0,0,2,0,0,0,0,0,0,3,6,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0
6/5/22,0,0,0,0,0,0,0,1,0,0,1,12,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6/6/22,0,0,0,0,0,0,0,0,1,0,3,12,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
6/7/22,0,0,0,0,1,0,0,0,1,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6/8/22,0,0,0,0,1,0,1,0,1,0,3,13,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0
6/9/22,0,0,0,1,0,0,0,0,0,0,5,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0
6/10/22,0,0,0,2,0,0,0,0,0,0,0,13,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6/11/22,0,0,0,1,0,0,1,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6/12/22,0,0,0,0,0,0,0,0,1,0,15,98,0,0,0,1,2,0,0,59,0,1,0,0,0,0,0,1,2,1,0,1,0,0,0,4,0,0,0,0,0,0,0
6/13/22,0,0,0,2,0,0,1,0,2,0,4,43,0,0,0,2,0,0,0,8,1,0,0,0,0,0,0,1,3,1,0,2,0,0,0,3,0,0,0,0,0,0,0
6/14/22,0,0,0,0,0,0,0,0,1,0,7,47,0,0,1,3,0,0,0,31,0,0,0,0,0,0,0,3,4,1,0,2,0,0,0,2,0,0,0,0,0,0,0
6/15/22,0,0,0,0,0,0,1,0,2,0,5,84,0,0,0,1,0,0,0,48,0,0,1,0,0,1,0,1,2,1,0,1,0,0,0,3,0,0,1,0,0,0,0
6/16/22,0,0,0,1,0,0,0,0,0,0,7,31,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,4,1,0,3,0,0,0,0
6/17/22,0,0,0,2,3,1,0,1,3,0,28,217,0,1,65,4,3,0,0,5,5,0,0,0,0,0,0,2,5,7,1,7,1,0,0,91,2,0,2,0,2,0,0
6/18/22,0,0,1,5,4,0,0,1,2,0,23,202,0,0,43,3,0,0,3,7,4,2,0,0,0,1,0,5,12,4,0,6,0,0,0,80,2,1,7,1,0,0,0
6/19/22,0,0,0,2,1,0,0,0,0,0,8,82,0,0,19,1,1,1,3,7,3,0,1,0,0,0,0,7,1,4,0,3,0,1,3,30,3,0,3,1,0,0,0
6/20/22,0,0,0,2,0,0,0,0,0,0,12,53,0,2,8,3,0,0,1,3,1,0,0,0,0,1,0,0,1,0,0,3,0,0,0,14,0,0,0,0,0,0,0
6/21/22,0,1,0,2,0,0,0,0,1,0,9,96,0,0,14,2,0,0,0,31,0,0,1,0,0,0,0,3,2,2,0,3,0,0,0,9,0,2,0,0,5,0,0
6/22/22,0,1,0,64,0,0,0,2,1,0,7,68,0,0,8,0,0,0,0,17,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,7,0,0,0,0,2,0,0
6/23/22,0,0,0,2,0,0,0,0,1,0,5,47,0,0,11,1,1,0,0,10,2,0,0,0,0,0,0,5,2,0,0,1,0,0,0,6,0,0,0,0,2,0,0
6/24/22,0,0,0,9,0,0,0,0,1,0,6,35,0,0,13,1,0,0,0,3,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0
6/25/22,0,0,0,0,0,0,0,0,0,0,3,24,0,0,8,3,0,0,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0
6/26/22,0,0,0,0,0,0,1,0,0,0,1,21,0,0,8,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0
6/27/22,0,0,0,0,0,0,0,0,2,0,5,24,0,0,4,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0
6/28/22,0,0,0,1,0,0,0,0,0,0,2,22,0,0,5,1,0,0,0,1,1,0,1,0,0,0,0,1,16,5,0,3,0,0,1,4,0,0,0,0,0,0,0
6/29/22,0,0,0,1,0,0,0,0,1,0,2,21,0,0,13,2,0,0,1,1,1,0,0,0,0,0,0,1,16,3,0,3,0,0,0,6,0,0,1,1,0,0,0
6/30/22,0,1,0,0,0,0,0,0,1,0,5,21,0,1,13,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,1
7/1/22,0,0,0,1,0,0,0,0,0,0,3,24,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0,1,2,0,0,0,0,0,0,0
7/2/22,0,0,0,0,0,0,0,0,1,0,5,29,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0
7/3/22,0,0,0,0,0,0,0,0,1,0,3,14,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0
7/4/22,0,0,0,0,0,0,0,0,0,0,1,17,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,3,1,0,0,0,1,0,0
7/5/22,0,0,0,1,1,0,0,0,0,0,4,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7/6/22,0,0,0,7,0,0,0,0,0,0,0,16,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7/7/22,0,0,0,1,0,0,0,0,0,0,2,14,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7/8/22,0,0,0,0,0,0,0,0,0,0,2,17,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0
7/9/22,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7/10/22,0,0,0,0,0,0,0,0,0,0,2,6,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0
7/11/22,0,0,0,0,0,0,0,0,0,0,2,12,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/12/22,0,0,0,0,0,0,0,0,1,0,1,9,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
7/13/22,0,0,0,0,0,0,0,0,1,0,3,7,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7/14/22,0,0,0,0,0,0,0,0,0,0,2,9,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/22,0,0,0,0,0,0,0,0,0,0,3,15,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7/16/22,0,0,0,0,0,0,0,0,0,0,3,11,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7/17/22,0,0,0,1,1,0,0,0,2,0,2,9,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,2,0,0,0,1,0,0,0
7/18/22,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
7/19/22,0,0,0,1,1,0,0,0,1,0,1,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
7/20/22,0,0,0,2,1,0,0,0,1,0,1,7,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7/21/22,0,0,0,0,0,0,0,0,1,0,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/22/22,0,0,0,0,0,0,0,0,0,0,1,7,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/23/22,0,0,0,1,0,0,0,0,0,0,2,11,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7/24/22,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0
7/25/22,0,0,0,0,0,0,0,0,1,0,0,12,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/26/22,0,0,0,0,0,0,0,0,1,0,1,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
7/27/22,0,0,0,0,0,0,0,0,0,1,1,8,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7/28/22,0,0,0,0,0,0,0,0,0,0,1,7,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/29/22,0,0,0,0,0,0,0,0,0,0,1,6,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7/30/22,0,0,0,0,1,0,0,0,1,0,1,8,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7/31/22,0,0,0,0,0,0,0,0,1,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0
8/1/22,0,0,0,1,1,0,0,0,0,0,2,14,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
8/2/22,0,0,0,0,0,0,0,0,1,0,2,15,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8/3/22,0,0,0,1,0,0,0,0,0,0,2,15,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0
8/4/22,0,0,0,0,2,0,0,0,0,0,2,12,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8/5/22,0,0,0,1,0,0,0,0,1,0,3,10,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8/6/22,0,0,0,2,0,0,0,0,3,0,1,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8/7/22,0,0,0,0,0,0,1,0,0,0,1,13,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
8/8/22,0,0,0,0,0,0,0,0,0,0,1,11,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
8/9/22,0,0,0,0,0,0,1,0,1,0,2,13,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8/10/22,0,0,0,0,0,0,0,0,1,1,4,16,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0
8/11/22,0,0,0,1,0,0,0,0,0,0,4,22,0,0,13,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0
8/12/22,0,0,0,2,1,1,1,0,0,0,3,29,0,0,9,2,0,0,0,1,0,0,0,0,0,0,0,2,5,3,0,5,0,0,0,4,1,0,0,0,0,0,0
8/13/22,0,0,0,0,0,0,1,0,0,0,3,30,0,0,17,3,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,3,0,2,0,4,0,0,0,0,0,0,0
8/14/22,0,0,0,0,0,0,0,0,0,0,1,14,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,0,3,0,0,0,0,0,0,0
8/15/22,0,0,0,1,0,0,0,0,1,0,3,19,0,0,9,1,0,1,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0
8/16/22,1,0,0,0,0,0,0,0,2,0,3,20,0,0,6,2,0,0,0,0,1,0,0,0,0,0,0,1,5,1,0,1,0,0,0,1,1,0,2,0,0,0,0
8/17/22,0,0,0,1,0,0,0,0,0,0,2,12,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8/18/22,0,0,0,0,0,0,0,0,2,0,1,13,0,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0
8/19/22,0,0,0,0,0,0,0,0,0,0,3,15,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
8/20/22,0,0,0,0,0,0,0,0,0,0,2,18,0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8/21/22,0,0,0,0,0,0,0,0,1,0,2,25,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,1
8/22/22,0,0,0,0,0,0,0,0,0,0,3,21,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0
8/23/22,0,0,0,1,0,0,0,0,0,0,5,21,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0
8/24/22,0,0,0,3,0,0,0,0,0,0,0,6,0,0,17,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,2,0,0,0,0
8/25/22,0,0,0,0,1,0,0,0,0,0,2,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0
8/26/22,0,0,0,4,0,0,0,0,0,0,2,63,0,1,8,2,0,0,0,5,1,0,1,0,0,0,0,0,2,0,0,12,0,0,0,3,0,0,1,10,0,0,0
8/27/22,0,0,0,2,0,0,0,0,1,0,5,25,0,0,4,2,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,62,0,0,0,5,0,0,1,1,0,0,0
8/28/22,0,0,0,2,0,0,0,0,0,0,5,23,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,3,1,0,0,1,0,0,0
8/29/22,0,0,0,0,0,0,0,1,0,0,7,39,0,0,3,2,0,0,2,7,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,0,0,3,0,0,0,0
8/30/22,0,0,0,2,0,0,0,0,1,0,12,53,0,0,7,1,2,0,1,9,1,0,1,0,0,0,0,2,5,2,0,4,0,0,1,2,3,0,3,0,0,0,1
8/31/22,0,0,0,0,0,0,0,0,0,0,12,46,0,0,7,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,12,0,0,0,0,0,0,0
9/1/22,0,0,0,2,0,0,0,0,0,0,41,117,0,0,12,1,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/2/22,0,0,0,1,0,0,0,0,2,0,7,44,0,0,7,1,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,6,0,0,0,0,0,0,0
9/3/22,0,0,0,4,0,0,0,0,1,0,38,185,0,0,32,1,0,0,1,41,3,0,1,0,0,1,0,4,4,1,0,5,0,0,0,7,1,0,1,1,2,0,0
9/4/22,0,2,0,0,0,0,2,0,1,0,23,118,0,2,23,1,0,0,3,39,3,0,0,0,0,0,0,3,5,3,0,3,0,1,0,10,0,0,2,0,4,0,0
9/5/22,0,0,0,44,4,0,0,0,0,0,14,113,0,1,15,1,0,0,0,34,1,1,1,0,0,0,0,2,4,1,0,11,0,1,1,3,0,0,3,0,1,0,0
9/6/22,0,0,0,33,0,0,1,0,2,0,12,68,0,1,16,5,0,0,1,9,1,0,1,0,0,0,0,3,3,3,0,5,0,0,0,8,0,0,0,0,0,0,0
9/7/22,0,1,0,3,0,0,1,0,0,0,3,38,0,0,27,1,1,0,0,3,0,0,2,0,0,1,0,0,1,1,0,3,0,1,0,4,0,0,1,0,0,0,0
9/8/22,0,0,0,4,2,0,0,0,1,0,8,31,0,0,15,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,5,0,0,0,0,2,0,0
9/9/22,0,0,0,2,0,0,0,0,0,0,7,29,0,0,12,4,0,0,0,3,2,0,1,0,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,0,1,0,0
9/10/22,0,0,0,2,1,0,0,0,1,0,3,20,0,0,10,0,0,0,0,4,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
9/11/22,0,0,0,0,1,0,0,0,0,0,6,43,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,2,0,0,1,4,1,0,0,0,0,0,0
9/12/22,0,0,0,2,0,0,0,0,1,0,7,62,0,0,7,1,0,0,1,17,2,0,1,0,0,2,0,2,2,0,0,4,0,0,0,4,1,1,1,0,0,0,0
9/13/22,0,0,0,4,1,0,1,0,1,0,10,40,0,0,9,2,1,0,0,5,2,0,2,0,0,0,0,3,6,0,0,3,0,0,0,3,2,0,0,0,0,0,0
9/14/22,0,0,0,3,1,0,0,0,3,0,13,104,0,0,22,2,0,0,0,7,2,0,0,0,0,2,0,5,4,3,0,4,0,1,0,6,2,1,1,0,0,0,0
9/15/22,1,3,0,41,10,0,5,0,5,0,49,405,1,1,108,12,1,1,11,5,3,1,3,0,0,9,0,22,9,11,1,45,0,3,3,42,7,0,5,1,1,0,0
9/16/22,2,0,0,24,2,0,1,0,0,0,8,83,0,0,26,1,0,1,0,3,3,0,1,0,1,1,0,7,3,3,0,7,0,0,0,9,0,0,0,0,0,0,0
9/17/22,0,0,0,6,0,0,0,0,0,0,8,50,0,1,9,1,0,0,2,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0
9/18/22,0,0,0,8,0,0,0,0,1,0,13,45,0,1,19,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0,0
9/19/22,0,0,0,26,0,0,0,0,0,0,2,26,0,0,15,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9/20/22,0,0,0,3,0,0,0,0,0,0,1,17,0,0,7,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0
9/21/22,0,0,0,1,0,0,0,0,2,0,3,24,0,0,4,2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0
9/22/22,0,0,0,0,0,0,0,0,0,0,2,22,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0
9/23/22,0,0,0,0,0,0,0,0,0,0,2,23,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
9/24/22,1,0,0,2,0,0,0,0,0,0,5,38,0,0,5,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,0,0
9/25/22,0,0,0,1,0,0,0,0,2,0,5,15,0,0,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
9/26/22,0,0,0,0,0,0,0,0,1,0,1,19,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9/27/22,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
9/28/22,1,0,0,1,0,0,0,0,1,0,0,13,0,0,2,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
9/29/22,0,0,0,0,0,0,0,0,0,0,3,16,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9/30/22,1,0,0,0,0,0,0,0,1,0,3,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10/1/22,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0
10/2/22,0,0,0,0,0,0,0,0,0,0,3,22,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
10/3/22,0,2,0,0,2,1,1,1,3,0,3,24,0,0,6,1,0,0,0,1,1,0,0,0,0,0,0,1,3,1,0,8,0,0,0,2,0,0,0,0,0,0,0
10/4/22,0,0,0,1,1,0,1,0,0,0,2,23,0,1,11,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,3,0,0,0,1,1,0,0
10/5/22,0,0,0,1,0,0,0,0,0,0,3,15,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0
