Weekly users by region
Date,AD,AG,AI,AL,AM,AO,AW,AZ,Argentina,Australia,Austria,BA,BB,BD,BF,BH,BJ,BL,BN,BO,BS,BT,BW,BY,BZ,Belgium,Brazil,Bulgaria,CD,CG,CI,CM,CR,CV,CW,CY,Canada,Chile,China,Colombia,Cuba,Czech Republic,DO,DZ,Denmark,EH,ET,Ecuador,Egypt,Estonia,FJ,Finland,France,GA,GD,GE,GF,GG,GH,GI,GL,GM,GP,GQ,GT,GU,Germany,Greece,HN,HR,Hong Kong,Hungary,IM,IQ,IR,IS,India,Indonesia,Ireland,Israel,Italy,JE,JM,JO,Japan,KE,KG,KH,KR,KW,KY,KZ,LA,LB,LK,LU,LV,LY,Lithuania,MC,MD,ME,MF,MG,MK,ML,MM,MN,MO,MP,MQ,MR,MT,MU,MV,MZ,Malaysia,Mexico,Morocco,NA,NC,NG,NI,NP,Netherlands,New Zealand,Norway,OM,PF,PG,PK,PR,PS,PY,Panama,Peru,Philippines,Poland,Portugal,QA,RE,RS,RW,Romania,Russia,SC,SD,SI,SL,SN,SO,SR,SS,SV,SX,SY,Saudi Arabia,Singapore,Slovakia,South Africa,Spain,Sweden,Switzerland,TG,TJ,TL,TM,TN,TT,TZ,Taiwan,Thailand,Turkey,UAE,UG,UY,UZ,Ukraine,United Kingdom,United States,VG,VI,VU,Venezuela,Vietnam,XK,YE,YT,ZM
9/1/22,1,0,0,3,0,2,0,0,243,216,35,9,2,45,0,4,0,0,3,8,0,0,1,12,0,81,417,35,1,0,2,1,6,0,0,5,395,32,121,25,3,35,21,17,26,0,0,13,15,7,0,61,524,1,0,16,1,1,2,0,0,0,0,1,3,1,254,60,1,20,30,48,0,1,52,8,287,1052,21,30,92,0,3,5,60,4,0,7,58,12,0,9,0,9,12,8,8,2,18,1,1,3,0,3,7,0,10,1,2,0,0,0,4,0,0,2,88,71,10,2,0,408,1,4,122,66,53,1,2,0,24,5,5,9,6,32,84,112,96,3,9,49,1,49,233,0,1,25,0,1,0,1,0,4,0,0,16,57,19,56,267,89,86,1,0,0,0,5,2,1,41,50,65,18,1,5,0,107,319,4843,0,1,0,27,128,3,0,0,2
9/2/22,1,0,0,3,0,2,0,0,248,217,36,9,2,44,0,4,0,0,3,9,0,0,1,12,0,78,416,37,1,0,2,1,5,0,0,5,394,33,129,25,3,36,25,15,25,0,0,13,16,9,0,61,543,1,0,16,2,1,2,0,0,0,0,1,3,1,256,59,1,19,33,48,0,1,49,9,290,1037,18,29,92,0,3,5,59,3,0,7,58,12,0,9,0,9,12,7,8,1,18,2,1,3,0,4,7,0,10,1,2,0,0,0,4,0,0,2,89,69,10,2,0,438,1,4,128,67,51,1,3,0,25,5,5,8,6,30,85,108,96,3,9,51,1,50,239,0,1,25,0,1,0,1,0,4,0,0,17,66,22,56,271,89,88,1,0,0,0,5,2,1,37,50,65,19,2,5,0,106,323,4878,2,1,0,27,125,2,0,0,2
9/3/22,1,0,0,4,0,2,0,0,251,217,37,9,2,44,0,3,1,0,3,9,0,0,2,12,0,78,410,38,1,0,2,1,5,0,0,6,409,33,128,26,2,35,26,15,24,0,0,15,15,8,0,61,570,2,0,17,3,1,2,0,0,0,0,1,4,0,260,60,1,19,33,47,0,1,52,10,295,1112,19,30,95,0,3,5,56,2,0,7,56,12,0,9,0,9,12,9,8,1,18,1,1,3,0,4,6,0,11,1,2,0,0,0,4,0,0,2,88,68,11,2,0,480,1,4,127,68,52,1,3,0,26,5,5,9,6,30,82,109,95,3,9,52,1,50,241,0,1,24,0,1,0,1,0,2,0,0,18,61,21,56,277,87,91,1,0,0,0,5,2,1,38,53,70,19,2,6,0,106,321,4937,1,4,0,26,127,2,0,0,2
9/4/22,1,0,0,4,0,2,0,0,252,221,38,10,2,44,0,3,1,0,3,9,0,0,2,12,0,81,419,41,1,0,2,2,5,0,0,5,424,33,130,27,2,41,26,15,27,0,0,16,15,10,0,63,588,2,0,18,3,1,3,0,0,0,0,1,4,1,268,59,1,22,34,49,0,1,48,10,311,1178,22,30,96,0,3,5,55,4,0,8,61,12,0,9,0,9,12,9,8,1,18,0,1,3,0,3,7,0,10,1,2,0,0,0,4,0,0,2,90,70,12,2,0,497,1,5,131,69,53,1,3,0,27,5,5,10,6,31,83,116,98,3,8,50,1,51,244,0,1,24,0,1,0,1,0,2,0,0,18,66,21,58,289,91,91,1,0,0,0,5,2,1,40,53,74,21,2,6,0,108,331,5002,0,4,0,27,132,3,0,0,2
9/5/22,1,0,0,4,0,2,0,0,262,227,38,9,2,46,0,4,2,0,4,9,0,0,2,11,0,80,424,42,0,0,2,3,4,0,0,5,429,35,154,28,2,40,25,16,29,0,0,15,15,10,0,64,608,2,0,18,2,1,4,0,0,0,0,1,4,1,277,60,2,23,46,48,0,1,47,10,320,1242,25,31,96,0,3,5,61,3,0,9,61,12,0,11,0,8,12,9,9,1,18,0,2,2,0,3,7,0,12,1,2,0,0,0,4,0,0,2,89,68,12,2,0,524,1,4,135,73,50,1,3,0,28,5,5,10,6,31,83,118,104,3,9,53,1,49,236,0,1,26,0,1,0,1,0,4,0,1,17,72,22,61,295,94,89,1,0,0,0,5,2,1,43,53,73,22,2,6,0,117,333,5059,0,4,0,29,134,3,0,0,2
9/6/22,1,0,0,5,0,2,0,0,262,231,38,8,2,45,0,3,3,0,4,9,0,0,2,11,0,82,425,44,0,0,1,3,4,0,0,5,428,35,180,29,2,41,25,16,27,0,0,15,15,10,0,66,623,2,0,19,2,1,4,0,0,0,0,1,4,1,278,62,1,22,58,48,0,1,50,10,326,1290,27,30,96,0,3,5,59,4,0,10,65,12,0,11,0,8,11,8,8,1,18,1,2,2,0,3,7,0,13,1,2,0,0,0,4,0,0,2,87,66,15,2,0,531,1,4,145,71,53,1,3,0,30,6,5,10,6,32,88,120,111,5,10,57,1,55,241,0,1,25,0,1,0,1,0,4,0,1,18,70,24,61,296,93,87,1,0,0,0,6,2,1,44,54,73,24,2,6,0,117,338,5135,0,5,0,28,137,3,0,0,2
9/7/22,1,0,0,5,0,2,0,0,270,230,44,8,2,43,0,3,3,0,4,9,0,0,2,11,1,83,429,43,0,0,1,3,3,0,0,5,425,35,178,27,1,40,25,16,28,0,0,16,16,9,0,66,646,2,0,19,2,1,4,0,0,0,0,1,2,1,271,63,1,22,61,49,0,1,60,10,325,1285,27,29,95,0,3,5,58,3,0,10,66,10,0,12,0,9,12,9,11,1,18,1,2,1,0,4,7,0,12,1,2,0,0,0,4,0,0,2,91,71,15,2,0,543,1,3,142,71,56,1,3,0,30,6,5,10,6,32,88,118,112,5,10,56,1,56,245,0,1,26,0,1,0,1,0,5,0,0,17,74,23,61,292,94,92,2,0,0,0,6,2,1,44,53,72,24,2,6,0,118,338,5162,0,5,0,28,138,4,0,0,2
9/8/22,1,0,0,4,0,2,0,1,268,233,41,8,2,42,0,3,3,0,4,9,0,0,2,11,1,80,436,45,0,0,0,3,3,0,0,5,432,34,183,27,2,40,25,17,27,0,0,17,16,10,0,67,651,2,0,19,2,1,4,0,0,0,0,1,2,1,273,59,1,20,58,47,0,1,45,10,319,1299,27,29,93,0,3,5,62,3,0,10,67,10,0,13,0,9,12,9,10,1,18,0,2,2,0,4,7,0,10,1,2,0,0,0,4,0,0,2,89,76,15,2,0,547,1,4,143,71,55,1,3,0,32,6,5,10,5,32,90,118,112,5,11,59,1,57,244,0,1,25,0,1,0,1,0,6,0,0,17,73,22,61,290,90,90,2,0,0,0,6,1,1,48,55,74,23,2,6,0,120,339,5191,0,6,0,30,137,3,0,0,2
9/9/22,1,0,0,3,0,2,0,1,266,237,41,8,2,40,0,3,3,0,4,9,0,0,2,11,1,84,433,47,0,0,0,3,3,0,0,5,448,36,185,27,2,40,25,17,28,0,0,17,14,12,0,69,659,1,0,19,2,1,4,0,0,0,0,1,2,1,273,61,2,20,61,49,0,1,49,10,314,1301,31,28,93,0,3,5,68,4,0,10,65,10,0,13,0,9,12,10,12,1,17,1,2,2,0,3,7,0,10,1,2,0,0,1,4,0,0,2,89,77,15,2,0,549,1,4,147,72,55,1,3,0,30,6,5,10,5,31,93,118,114,6,11,60,1,55,238,0,1,26,0,1,0,1,0,6,0,0,17,71,23,59,281,91,87,2,0,0,0,6,1,1,44,58,75,25,2,6,0,118,339,5188,0,6,0,29,142,3,0,0,2
9/10/22,1,0,0,1,0,2,0,1,269,240,41,8,2,42,0,3,3,0,4,9,0,0,1,12,1,87,437,48,0,0,0,4,3,0,0,7,449,35,182,27,3,42,25,17,26,0,0,17,17,11,0,69,664,1,0,19,2,1,4,0,0,0,0,1,2,1,278,61,2,20,62,51,0,1,50,10,318,1308,30,28,91,0,3,4,63,3,0,10,68,11,0,14,0,8,11,9,11,1,18,1,2,3,0,3,7,0,10,1,2,0,0,1,4,0,0,2,88,80,15,2,0,551,1,4,143,71,55,1,3,0,30,6,5,10,6,30,95,120,118,6,11,59,1,53,247,0,1,27,0,1,0,1,0,6,0,0,16,74,23,61,275,92,87,2,0,0,0,6,1,1,41,60,75,24,2,7,0,117,339,5220,0,6,0,33,139,4,0,0,2
9/11/22,1,0,0,1,0,2,0,1,274,241,43,9,2,44,0,3,3,0,4,9,0,0,1,10,1,86,441,46,0,0,0,4,3,0,0,8,450,36,183,29,3,42,25,17,24,0,0,16,17,10,0,63,674,1,0,19,2,1,4,0,0,0,0,1,2,1,274,61,3,19,63,52,0,1,49,10,318,1317,33,29,91,1,3,4,67,4,0,11,67,11,0,16,0,10,11,7,10,1,18,0,2,3,0,4,8,0,10,1,2,0,0,1,4,0,0,2,87,81,14,2,1,550,1,6,147,72,56,1,3,0,30,6,4,10,6,32,96,123,120,6,11,57,1,53,248,0,1,28,0,1,0,1,0,6,0,0,17,69,23,60,272,91,86,2,0,0,0,6,1,1,45,57,74,24,2,6,0,116,340,5239,0,6,0,33,145,6,0,0,2
9/12/22,2,0,0,2,0,2,0,1,279,243,43,9,2,46,0,3,3,0,4,9,0,0,1,10,0,83,442,48,0,0,0,4,3,0,0,7,459,35,178,28,3,42,24,17,26,0,0,15,17,11,1,63,686,1,0,20,2,1,4,0,0,0,0,2,2,1,273,59,2,19,53,55,0,1,51,10,320,1326,33,29,102,1,3,4,72,4,0,10,68,12,0,13,0,10,14,7,9,2,19,0,2,3,0,3,8,0,11,1,2,0,0,1,3,0,0,2,89,77,15,2,1,545,1,6,150,72,55,1,2,0,34,6,4,10,6,32,97,126,122,6,11,56,1,55,249,0,1,30,0,1,0,2,0,5,0,0,17,70,25,57,276,91,89,2,0,0,0,6,4,0,47,57,73,26,2,6,0,102,342,5308,0,6,0,33,144,7,0,0,2
9/13/22,1,0,0,1,0,2,0,1,274,244,41,9,2,49,0,3,2,0,4,9,0,0,1,10,0,87,441,47,0,0,0,4,3,0,0,8,460,33,179,28,2,48,22,17,27,0,0,15,15,10,1,61,696,1,0,19,3,1,4,0,0,0,0,2,2,1,262,60,2,19,53,54,0,0,48,10,324,1330,28,30,102,1,3,4,76,4,0,10,75,14,0,13,0,10,14,6,9,2,19,0,2,3,0,3,7,0,12,1,2,0,0,1,4,0,0,2,91,78,16,2,1,549,1,6,154,71,58,1,2,0,32,6,4,10,6,32,99,129,120,5,10,56,1,56,252,0,1,30,0,1,0,2,0,5,0,0,18,82,23,60,280,91,92,3,0,0,0,6,5,1,51,57,75,25,2,7,0,88,352,5398,0,6,0,32,142,8,0,0,2
9/14/22,2,0,0,1,0,2,0,1,277,254,42,9,2,51,0,4,2,0,4,7,0,0,1,9,0,89,436,52,0,0,0,4,3,0,0,5,469,33,193,28,3,47,21,17,27,0,0,15,13,11,1,65,703,1,0,19,3,1,4,0,0,0,0,2,1,1,257,60,2,19,53,52,0,0,50,10,326,1335,29,30,107,1,3,3,67,4,0,9,76,13,0,15,0,11,13,6,8,2,21,2,2,3,0,4,8,0,14,1,2,0,0,1,4,0,0,2,98,77,17,2,1,548,1,6,156,72,59,1,2,0,33,7,4,9,6,31,103,138,120,6,10,56,1,56,256,0,1,29,0,1,0,2,0,5,0,0,16,75,25,59,279,94,88,3,0,0,0,6,5,1,49,59,76,28,2,7,0,100,349,5465,0,6,0,31,141,9,0,0,2
9/15/22,2,0,0,3,0,2,0,0,319,269,42,9,2,50,0,6,2,0,4,9,0,0,1,9,1,103,438,63,0,0,0,5,4,0,0,5,516,36,211,29,3,50,23,19,29,0,0,17,19,15,1,69,767,1,0,20,2,1,4,0,0,0,0,2,1,1,277,61,3,20,54,61,0,1,58,9,349,1344,34,30,110,1,3,3,69,4,1,10,84,14,0,18,0,11,13,8,10,2,20,2,3,3,0,4,12,0,13,1,2,0,0,1,4,1,0,2,103,88,18,2,3,550,1,6,157,77,62,1,4,0,31,6,5,10,6,33,113,160,134,6,12,63,1,59,290,0,1,35,0,0,1,2,0,6,0,0,19,75,29,65,288,102,93,3,0,0,0,8,6,1,56,65,84,33,2,7,0,109,367,5770,0,6,0,33,144,9,0,0,2
9/16/22,2,0,0,3,0,2,0,0,327,274,40,10,2,51,0,6,2,0,4,8,0,0,1,10,1,108,445,65,0,0,0,6,4,0,0,5,529,37,218,30,3,50,23,18,28,0,0,15,23,16,1,71,783,1,0,20,2,1,4,0,0,0,0,2,1,1,272,60,3,22,63,63,0,1,65,9,347,1342,34,31,115,1,3,4,70,4,1,12,81,16,0,18,0,11,13,8,10,2,20,2,3,3,0,4,12,0,15,2,2,0,0,1,6,1,0,2,102,91,18,2,3,543,1,6,158,77,67,1,4,0,32,7,6,9,7,34,122,164,139,6,12,65,0,61,295,0,1,35,0,0,1,2,0,7,0,0,23,77,27,66,289,104,92,3,0,0,0,8,6,2,63,68,87,33,2,8,0,110,372,5842,1,6,0,31,148,9,0,0,2
9/17/22,2,0,0,3,0,2,0,0,326,277,43,10,2,49,0,6,2,0,4,8,0,0,1,11,2,108,446,66,0,0,0,6,4,0,0,5,542,37,213,31,3,50,23,18,28,0,0,15,23,16,1,72,795,1,0,20,1,1,4,0,0,0,0,2,1,1,278,60,3,23,62,65,0,1,62,9,357,1348,34,32,113,1,3,3,74,5,1,12,84,16,0,18,0,11,12,8,11,2,20,2,4,3,0,4,13,0,14,4,1,0,0,1,5,1,0,2,102,93,17,2,3,542,1,6,161,79,69,1,5,0,32,7,6,9,6,34,124,169,139,6,12,66,0,61,294,0,1,35,0,1,1,2,0,6,0,0,23,72,27,66,293,105,90,3,0,0,0,7,6,2,63,68,89,36,2,7,0,123,371,5887,1,6,0,31,150,8,0,0,2
9/18/22,2,0,0,3,0,2,0,0,335,283,46,13,2,50,0,6,2,0,5,9,0,0,1,14,1,110,443,67,0,0,0,6,4,0,0,5,554,38,221,31,4,52,26,17,29,0,0,15,21,16,1,71,804,1,0,20,1,1,4,0,0,0,0,2,1,0,280,58,3,22,65,65,0,1,65,8,358,1357,37,33,116,1,3,3,75,5,1,12,82,15,0,17,0,11,11,10,11,3,23,2,2,3,0,4,12,0,16,5,2,0,0,1,5,1,0,2,107,93,19,2,3,548,1,6,163,78,71,1,5,0,35,8,6,9,8,35,128,165,143,6,12,66,0,63,293,0,1,35,0,1,1,2,0,7,0,0,24,81,26,68,295,104,94,3,0,0,0,8,6,2,64,68,94,34,2,8,0,123,385,5913,1,6,0,30,149,7,0,0,2
9/19/22,2,0,0,3,0,2,0,0,340,279,45,11,2,48,0,5,2,0,5,9,0,0,1,14,2,113,441,70,0,0,1,7,5,0,0,8,564,39,216,32,4,52,25,17,28,0,0,15,22,15,0,71,824,1,0,20,1,1,4,0,0,0,0,2,1,0,287,57,3,23,71,64,0,1,64,8,360,1350,36,33,116,1,3,4,78,5,1,12,79,15,0,18,0,12,10,8,11,3,22,1,3,3,0,4,11,0,15,6,2,0,1,1,5,1,0,2,108,95,20,2,3,550,1,6,156,79,72,1,5,0,35,7,6,9,7,33,129,165,147,6,11,62,0,62,287,0,1,35,0,1,1,2,0,6,0,0,26,76,25,70,301,103,99,3,0,0,0,9,6,2,65,67,91,34,2,8,0,126,385,5951,0,6,0,32,148,7,0,0,2
9/20/22,2,1,0,3,0,2,0,0,347,285,43,10,2,46,0,5,2,0,5,9,0,0,1,14,1,113,439,70,0,0,1,8,5,0,0,5,563,41,232,31,4,53,25,17,29,0,0,13,20,15,0,73,815,1,0,20,1,1,4,0,0,0,0,2,1,0,294,58,3,24,72,66,0,1,68,10,365,1352,36,34,115,1,3,4,78,5,1,13,78,16,0,18,0,12,10,8,11,3,22,1,3,3,0,5,13,0,15,6,2,0,1,1,5,1,0,2,105,99,20,2,3,554,1,6,155,76,75,1,5,0,35,7,6,9,7,35,126,165,143,6,11,60,0,60,293,0,1,36,0,1,1,2,0,6,0,0,26,72,28,69,297,103,100,3,0,0,0,10,6,2,64,66,91,34,2,8,0,131,390,5955,2,4,0,33,146,6,0,0,2
9/21/22,2,1,0,3,0,2,0,0,351,288,45,9,2,46,0,6,2,0,5,9,1,0,1,13,1,109,448,71,0,0,0,8,5,0,0,5,565,41,222,28,4,52,25,18,31,0,0,13,20,15,0,70,825,1,0,20,1,1,4,0,0,0,0,2,1,0,295,58,3,24,74,66,0,1,63,9,370,1341,36,34,111,1,3,4,76,5,1,13,80,16,0,18,0,12,10,8,12,3,23,1,3,3,0,5,12,0,13,6,2,0,1,1,5,1,0,1,104,96,19,2,3,554,1,6,161,75,77,1,5,0,35,7,6,9,7,34,126,163,145,6,11,61,0,61,297,0,1,38,0,1,1,2,0,7,0,0,26,73,27,71,303,105,98,3,0,0,0,11,6,2,62,66,89,33,2,8,0,132,398,5953,0,6,0,33,149,5,0,0,2
9/22/22,2,1,0,1,0,2,0,0,357,300,43,9,2,43,0,6,1,0,5,10,0,0,1,14,2,115,458,78,0,0,0,8,5,0,0,5,576,41,216,30,4,56,26,18,27,0,0,14,20,15,0,72,823,0,0,20,2,1,4,0,0,0,1,2,2,0,290,60,4,25,62,69,0,4,70,8,365,1337,36,35,110,1,3,4,74,5,1,13,82,15,0,17,0,12,10,8,13,3,23,1,3,3,0,5,11,0,11,6,2,0,1,1,5,2,0,1,108,94,19,2,3,550,1,7,154,80,76,1,5,0,34,7,6,10,7,33,124,165,151,6,10,61,0,58,324,0,1,35,0,2,1,2,0,5,0,0,27,72,27,70,305,98,97,3,0,0,0,11,6,2,71,70,88,34,2,8,0,135,394,5965,0,6,0,34,150,6,0,0,2
9/23/22,3,1,0,2,0,2,0,0,355,300,44,8,2,45,0,6,1,0,4,10,0,0,1,14,2,115,463,74,0,0,0,9,5,0,0,5,573,42,219,30,5,54,28,18,28,0,0,14,19,15,0,72,834,2,0,19,2,1,4,0,0,0,1,2,1,0,298,63,3,25,57,69,0,3,68,11,363,1302,36,32,109,1,3,4,80,5,1,12,82,17,0,17,0,12,10,6,10,3,24,1,3,2,0,5,12,0,10,7,2,0,1,1,6,2,0,1,108,93,20,2,2,549,1,7,158,80,75,1,5,0,34,6,6,10,8,30,127,165,143,7,11,60,0,59,307,0,1,37,0,2,1,2,0,6,0,0,27,75,27,70,312,94,97,3,0,0,0,11,6,2,70,65,86,35,2,9,0,134,398,5984,0,6,0,30,148,6,0,0,2
9/24/22,3,0,0,2,0,2,0,0,359,297,42,8,2,46,0,6,1,0,5,10,0,0,1,15,1,116,461,75,0,0,1,8,5,0,0,6,570,42,224,32,5,54,30,17,29,0,0,14,20,14,0,71,830,2,0,19,2,1,4,0,0,0,1,2,1,1,291,63,3,24,51,71,0,3,70,12,373,1307,39,33,107,1,3,4,83,4,1,12,87,18,0,16,0,12,11,7,10,3,25,0,3,2,0,5,12,0,10,7,2,0,1,1,6,2,0,1,111,92,21,2,1,556,1,8,153,80,77,1,5,0,34,5,5,10,7,30,124,162,144,7,11,58,0,59,305,0,1,37,0,2,1,2,0,6,0,0,24,67,29,70,312,92,99,3,0,0,0,12,6,2,69,63,88,34,2,9,0,117,400,5965,0,6,0,32,150,5,0,0,2
9/25/22,3,0,0,2,0,2,0,0,359,291,44,7,2,46,0,6,1,0,5,10,0,0,1,17,2,111,468,74,0,0,0,7,6,0,0,7,569,42,222,32,5,56,28,18,32,0,0,14,21,14,0,72,833,1,0,19,3,1,4,0,0,0,1,2,1,1,292,64,3,25,58,68,0,5,62,12,371,1297,39,33,107,1,3,4,76,5,1,11,86,19,0,17,0,12,11,8,9,2,24,0,3,2,0,4,14,0,10,5,1,0,1,1,6,2,0,1,114,89,20,2,2,556,1,7,161,80,80,1,5,0,35,6,5,10,7,30,124,158,146,7,11,58,0,59,310,0,1,37,0,2,1,2,0,7,0,0,24,77,29,71,317,87,97,3,0,0,0,12,6,2,72,60,83,31,2,9,0,114,399,5933,0,5,0,32,150,5,0,0,2
9/26/22,4,0,0,4,0,2,0,0,357,308,46,9,2,48,0,5,1,0,5,10,0,0,1,15,2,109,472,71,0,0,0,6,5,0,0,10,574,42,220,30,5,55,28,19,32,0,0,14,21,12,0,75,841,1,0,20,4,1,4,0,1,0,1,3,1,1,288,63,4,25,62,69,0,4,65,13,363,1281,40,31,109,1,3,4,82,5,1,16,86,19,0,18,0,11,9,7,9,3,23,0,3,2,0,4,15,0,10,5,2,0,1,0,6,2,0,1,115,92,20,2,2,556,1,8,173,83,81,1,4,0,37,6,6,9,7,29,123,161,148,7,11,57,0,59,296,0,1,39,0,2,1,2,0,7,0,0,24,79,29,72,317,93,94,3,0,0,0,12,6,2,79,63,82,31,2,9,0,112,401,5865,1,6,0,33,151,3,0,0,2
9/27/22,4,0,0,4,0,2,0,0,353,296,47,9,2,50,0,5,1,0,5,9,0,0,1,16,2,111,470,72,0,0,1,6,5,0,0,7,569,39,213,30,5,55,28,19,27,0,0,14,23,12,0,77,841,2,0,18,4,1,5,0,0,0,1,3,2,1,298,63,4,25,63,68,0,3,60,13,351,1261,39,31,111,1,3,4,88,5,0,16,84,17,0,18,0,11,10,9,11,3,27,0,5,2,0,4,15,0,7,5,2,0,1,0,5,2,0,1,111,92,20,2,2,554,1,8,176,83,83,1,4,0,34,6,7,9,7,30,129,163,147,7,11,58,0,60,281,0,1,38,0,2,1,2,0,7,0,0,23,81,30,67,316,97,96,3,0,0,0,13,6,2,73,62,85,34,2,9,0,103,390,5899,1,6,0,33,147,2,0,0,2
9/28/22,4,0,0,3,0,2,0,0,345,296,48,10,2,49,0,5,1,0,5,9,0,0,1,17,2,107,473,72,0,0,0,4,5,0,0,7,574,39,233,29,5,53,28,19,30,0,0,14,24,12,0,77,844,2,0,20,4,1,4,0,0,0,1,3,2,1,291,66,4,24,61,66,0,3,62,12,348,1285,39,29,109,1,3,4,76,4,1,16,81,18,0,20,0,11,11,8,10,3,27,0,5,1,0,4,17,0,10,6,2,0,1,0,5,2,0,1,109,92,20,2,2,544,1,7,166,81,82,1,4,0,36,6,7,10,7,30,126,165,147,7,12,61,0,59,284,0,1,40,0,2,0,2,0,6,0,0,23,79,31,67,308,93,97,3,0,0,0,13,6,2,70,60,86,32,2,9,0,102,388,5873,1,5,0,32,156,3,0,0,2
9/29/22,3,0,0,3,0,2,0,0,349,291,53,10,2,49,0,5,1,0,5,9,0,0,1,16,2,108,472,72,0,0,1,4,5,0,0,7,578,42,224,27,4,54,28,20,28,0,0,15,27,13,0,78,840,1,0,19,4,1,4,0,0,0,1,3,3,1,292,63,4,22,76,65,0,3,61,12,348,1279,39,32,111,1,3,4,79,4,1,15,86,21,0,21,0,12,11,6,11,3,27,1,6,2,0,4,18,0,9,6,2,0,1,0,4,2,0,0,110,95,19,2,2,547,1,8,161,85,82,1,4,0,38,5,6,10,7,29,129,168,147,7,11,60,0,64,283,0,1,40,0,2,1,2,0,7,0,1,24,71,29,69,298,94,95,3,0,0,0,12,6,2,72,63,88,34,2,9,0,124,402,5922,0,6,0,33,157,3,0,0,2
9/30/22,3,0,0,3,0,2,0,0,348,290,53,10,2,50,0,4,1,0,5,9,0,0,1,15,2,114,468,70,0,0,1,4,6,0,0,9,577,42,225,27,5,52,25,20,27,0,0,15,26,13,0,81,840,2,0,19,4,1,4,0,0,0,1,3,3,1,298,64,4,22,79,64,0,3,63,10,346,1279,35,32,117,1,3,4,81,4,1,14,88,18,0,21,0,11,13,7,10,3,26,1,6,4,0,3,18,0,8,6,2,0,2,0,6,2,0,0,110,94,17,3,2,550,1,7,165,85,80,1,4,0,38,5,6,10,7,30,129,176,144,7,10,59,0,63,279,0,1,39,0,2,1,2,0,4,0,0,24,74,34,70,297,90,92,3,0,0,0,12,6,2,69,65,89,35,2,9,0,123,402,5916,0,6,0,33,158,2,0,0,2
10/1/22,3,0,0,3,0,2,0,0,344,290,54,10,2,49,0,6,1,0,5,9,0,0,1,13,2,116,468,73,0,0,0,4,6,0,0,7,573,41,220,28,5,52,23,20,26,0,0,15,26,15,0,79,840,2,0,18,4,1,4,0,0,0,1,3,4,1,308,64,4,22,73,65,0,4,58,8,345,1295,35,32,118,1,3,4,82,5,1,15,86,17,0,21,0,12,10,7,12,3,25,1,6,4,0,4,18,0,8,6,2,0,2,0,5,2,0,0,105,95,16,3,2,545,1,7,163,88,82,1,5,0,36,5,5,10,7,30,129,174,147,7,10,58,0,66,284,0,1,39,0,2,0,2,0,4,0,0,25,71,33,70,298,90,92,3,0,0,0,11,6,2,69,66,91,36,2,9,0,126,401,5927,0,6,0,32,154,4,0,0,2
10/2/22,4,0,0,3,0,2,0,0,340,299,53,10,2,49,0,6,2,0,5,10,0,0,1,11,2,114,465,74,0,0,0,4,6,0,0,7,578,41,225,28,5,54,25,20,27,0,0,14,28,14,0,77,831,1,0,18,4,1,5,0,0,0,1,3,4,1,304,66,3,22,69,63,0,4,64,8,344,1299,36,34,118,1,3,4,71,4,2,15,87,17,0,24,0,11,14,8,12,3,25,1,6,4,0,3,18,0,11,6,2,0,2,0,6,2,0,0,107,95,14,3,2,550,1,6,165,86,82,1,5,0,35,5,6,10,7,27,128,176,144,7,9,60,0,66,277,0,1,39,0,2,0,2,0,4,0,1,26,75,31,70,305,93,96,3,0,0,0,11,6,2,72,66,90,36,2,8,0,122,392,5944,0,6,0,33,156,3,1,0,2
10/3/22,4,0,0,3,0,2,0,0,340,296,53,9,2,49,0,5,2,0,5,10,0,0,1,13,2,116,466,75,0,0,0,4,6,0,0,7,579,43,223,26,4,56,25,20,28,0,0,16,27,14,0,76,837,2,0,19,4,1,5,0,0,0,1,2,4,1,312,66,4,22,65,62,0,4,52,9,345,1288,36,33,121,1,3,4,68,4,2,16,83,17,0,25,0,12,16,6,10,2,22,1,6,4,0,4,18,0,10,6,2,0,2,0,6,2,0,0,110,98,16,3,2,552,1,5,163,85,80,1,5,0,35,5,7,11,7,28,126,177,146,7,9,61,0,65,282,1,1,38,0,2,0,2,0,4,0,0,26,74,32,68,307,94,92,3,0,0,0,11,6,2,73,63,93,35,2,8,0,127,386,5972,0,6,0,33,160,3,0,0,2
10/4/22,4,0,0,3,0,2,0,0,347,298,51,10,2,48,0,3,2,0,5,9,0,0,1,12,2,111,472,75,0,0,0,4,4,0,0,7,577,42,210,27,6,56,25,19,30,0,0,16,27,15,0,80,850,2,0,20,3,1,5,0,0,0,1,3,3,1,304,66,4,23,78,64,0,4,58,10,347,1266,36,31,121,1,3,4,72,4,2,14,83,18,0,26,0,12,16,6,11,3,21,1,6,4,0,4,17,0,9,6,2,0,2,0,6,2,0,0,105,95,18,3,2,555,1,4,163,86,82,1,5,1,36,5,7,10,7,26,125,175,152,6,9,62,0,64,279,1,1,38,0,2,0,2,0,6,0,0,28,72,34,65,309,93,90,3,1,0,0,10,6,2,73,63,92,33,2,8,0,137,398,5982,0,6,0,35,159,3,0,0,2
